Let It Be;The Beatles - Image: songs2\Let It Be - The Beatles.jpg - URL: https://i.ytimg.com/vi/QDYfEBY9NM4/maxresdefault.jpg
Teeth;5 Seconds Of Summer - Image: songs2\Teeth - 5 Seconds Of Summer.jpg - URL: https://upload.wikimedia.org/wikipedia/en/d/da/5_Seconds_of_Summer_-_Teeth.png
Stuck In The Middle With You;Stealers Wheel - Image: songs2\Stuck In The Middle With You - Stealers Wheel.jpg - URL: https://upload.wikimedia.org/wikipedia/en/8/89/Stuck_in_the_Middle_with_You.png
The Man Who Can't Be Moved;The Script - Image: songs2\The Man Who Can't Be Moved - The Script.jpg - URL: https://upload.wikimedia.org/wikipedia/en/6/67/The_Man_Who_Can%27t_Be_Moved.png
Like A Stone;Audioslave - Image: songs2\Like A Stone - Audioslave.jpg - URL: https://i.ytimg.com/vi/7QU1nvuxaMA/maxresdefault.jpg
My Ex's Best Friend;MGK ft. Blackbear - Image: songs2\My Ex's Best Friend - MGK ft. Blackbear.jpg - URL: https://i.ytimg.com/vi/J_n01uvyhI8/maxresdefault.jpg
Crazy Train;Ozzy Osbourne - Image: songs2\Crazy Train - Ozzy Osbourne.jpg - URL: https://upload.wikimedia.org/wikipedia/en/7/74/Crazy_Train_45.jpg
Starships;Nicki Minaj - Image: songs2\Starships - Nicki Minaj.jpg - URL: https://upload.wikimedia.org/wikipedia/en/4/47/Nickiminaj_Starships_Pinkfridayromanreloaded.jpg
If the World Was Ending;JP Saxe ft. Julia Michaels - Image: songs2\If the World Was Ending - JP Saxe ft. Julia Michaels.jpg - URL: https://i.scdn.co/image/ab67616d0000b273dedbec8cca43642f06533476
Dangerous Woman;Ariana Grande - Image: songs2\Dangerous Woman - Ariana Grande.jpg - URL: https://upload.wikimedia.org/wikipedia/en/4/4b/Ariana_Grande_-_Dangerous_Woman_%28Official_Album_Cover%29.png
Calma (Remix);Pedro Capó & Farruko - Image: songs2\Calma (Remix) - Pedro Capó & Farruko.jpg - URL: https://i.scdn.co/image/ab67616d0000b273c736f0be0530ea1e1a7fd601
Sorry Not Sorry;Demi Lovato - Image: songs2\Sorry Not Sorry - Demi Lovato.jpg - URL: https://upload.wikimedia.org/wikipedia/en/1/13/Sorry_Not_Sorry_%28Official_Single_Cover%29_by_Demi_Lovato.png
Bruises;Lewis Capaldi - Image: songs2\Bruises - Lewis Capaldi.jpg - URL: https://upload.wikimedia.org/wikipedia/en/2/20/Lewis_Capaldi_-_Bruises.png
Drag Me Down;One Direction - Image: songs2\Drag Me Down - One Direction.jpg - URL: https://upload.wikimedia.org/wikipedia/en/3/34/One_Direction_-_Drag_Me_Down_%28Official_Single_Cover%29.png
Only Girl (In The World);Rihanna - Image: songs2\Only Girl (In The World) - Rihanna.jpg - URL: https://upload.wikimedia.org/wikipedia/en/a/ab/Only_Girl_%28In_the_World%29.png
FourFiveSeconds;Rihanna, Kanye West & Paul McCartney - Image: songs2\FourFiveSeconds - Rihanna, Kanye West & Paul McCartney.jpg - URL: https://upload.wikimedia.org/wikipedia/en/7/7e/FourFiveSeconds_cover.png
Middle Of The Night;Elley Duhé - Image: songs2\Middle Of The Night - Elley Duhé.jpg - URL: https://upload.wikimedia.org/wikipedia/en/1/18/Elley_Duh%C3%A9_-_Middle_of_the_Night.png
I'm Still Standing;Elton John - Image: songs2\I'm Still Standing - Elton John.jpg - URL: https://upload.wikimedia.org/wikipedia/en/6/69/Elton_John_StillStanding.jpg
Stuck With U;Ariana Grande & Justin Bieber - Image: songs2\Stuck With U - Ariana Grande & Justin Bieber.jpg - URL: https://upload.wikimedia.org/wikipedia/en/d/dc/Justin_Bieber_and_Ariana_Grande_-_Stuck_with_You.png
It's You;Ali Gatie - Image: songs2\It's You - Ali Gatie.jpg - URL: https://i.ytimg.com/vi/PXGycbkbtW0/maxresdefault.jpg
These Days;Rudimental ft. Jess Glynne, Macklemore, & Dan Caplen - Image: songs2\These Days - Rudimental ft. Jess Glynne, Macklemore, & Dan Caplen.jpg - URL: https://i.ytimg.com/vi/pjTj-_55WZ8/sddefault.jpg
Rocket Man (I Think It's Going To Be A Long, Long Time);Elton John - Image: songs2\Rocket Man (I Think It's Going To Be A Long, Long Time) - Elton John.jpg - URL: https://i.ytimg.com/vi/BdEe5SpdIuo/maxresdefault.jpg
Feels;Calvin Harris ft. Pharrell Williams, Katy Perry & Big Sean - Image: songs2\Feels - Calvin Harris ft. Pharrell Williams, Katy Perry & Big Sean.jpg - URL: https://i1.sndcdn.com/artworks-000241225703-l7a0hz-t500x500.jpg
Wannabe;Spice Girls - Image: songs2\Wannabe - Spice Girls.jpg - URL: https://i.ytimg.com/vi/Orz_bA80Ut0/maxresdefault.jpg
Swalla;Jason Derulo ft. Nicki Minaj & Ty Dolla Sign - Image: songs2\Swalla - Jason Derulo ft. Nicki Minaj & Ty Dolla Sign.jpg - URL: https://i.scdn.co/image/ab67616d0000b2730d629b7dd61cb5d580acad39
Blinding Lights;The Weeknd - Image: songs2\Blinding Lights - The Weeknd.jpg - URL: https://upload.wikimedia.org/wikipedia/en/e/e6/The_Weeknd_-_Blinding_Lights.png
Shape of You;Ed Sheeran - Image: songs2\Shape of You - Ed Sheeran.jpg - URL: https://upload.wikimedia.org/wikipedia/en/b/b4/Shape_Of_You_%28Official_Single_Cover%29_by_Ed_Sheeran.png
Someone You Loved;Lewis Capaldi - Image: songs2\Someone You Loved - Lewis Capaldi.jpg - URL: https://i.ytimg.com/vi/bCuhuePlP8o/maxresdefault.jpg
As It Was;Harry Styles - Image: songs2\As It Was - Harry Styles.jpg - URL: https://i.ytimg.com/vi/H5v3kku4y6Q/maxresdefault.jpg
Sunflower;Post Malone & Swae Lee - Image: songs2\Sunflower - Post Malone & Swae Lee.jpg - URL: https://i.ytimg.com/vi/3JK3pTVg9h8/maxresdefault.jpg
One Dance;Drake ft. Wizkid & Kyla - Image: songs2\One Dance - Drake ft. Wizkid & Kyla.jpg - URL: https://i1.sndcdn.com/artworks-000163513507-0mot64-t500x500.jpg
Stay;The Kid Laroi & Justin Bieber - Image: songs2\Stay - The Kid Laroi & Justin Bieber.jpg - URL: https://upload.wikimedia.org/wikipedia/en/0/0c/The_Kid_Laroi_and_Justin_Bieber_-_Stay.png
Dance Monkey;Tones And I - Image: songs2\Dance Monkey - Tones And I.jpg - URL: https://i.ytimg.com/vi/4iQxG8ZjYO8/maxresdefault.jpg
Perfect;Ed Sheeran - Image: songs2\Perfect - Ed Sheeran.jpg - URL: https://upload.wikimedia.org/wikipedia/en/8/80/Ed_Sheeran_Perfect_Single_cover.jpg
Say You Won't Let Go;James Arthur - Image: songs2\Say You Won't Let Go - James Arthur.jpg - URL: https://upload.wikimedia.org/wikipedia/en/d/d8/Say_You_Won%27t_Let_Go.jpg
Lovely;Billie Eilish & Khalid - Image: songs2\Lovely - Billie Eilish & Khalid.jpg - URL: https://upload.wikimedia.org/wikipedia/en/f/fa/Billie_Eilish_and_Khalid_-_Lovely.png
Watermelon Sugar;Harry Styles - Image: songs2\Watermelon Sugar - Harry Styles.jpg - URL: https://i.ytimg.com/vi/7-x3uD5z1bQ/maxresdefault.jpg
Señorita;Shawn Mendes & Camila Cabello - Image: songs2\Señorita - Shawn Mendes & Camila Cabello.jpg - URL: https://upload.wikimedia.org/wikipedia/commons/8/8d/Shawn_Mendes_and_Camila_Cabello_-_Se%C3%B1orita.png
Don't Start Now;Dua Lipa - Image: songs2\Don't Start Now - Dua Lipa.jpg - URL: https://upload.wikimedia.org/wikipedia/en/2/2b/Dua_Lipa_-_Don%27t_Start_Now.png
Photograph;Ed Sheeran - Image: songs2\Photograph - Ed Sheeran.jpg - URL: https://i.ytimg.com/vi/SlbfAYvA_gI/maxresdefault.jpg
Counting Stars;OneRepublic - Image: songs2\Counting Stars - OneRepublic.jpg - URL: https://upload.wikimedia.org/wikipedia/en/3/37/OneRepublic_Counting_Stars_cover.png
Circles;Post Malone - Image: songs2\Circles - Post Malone.jpg - URL: https://i.ytimg.com/vi/wXhTHyIgQ_U/hq720.jpg?sqp=-oaymwEhCK4FEIIDSFryq4qpAxMIARUAAAAAGAElAADIQj0AgKJD&rs=AOn4CLBRwjrFuXOuoDjqwHMHR4Is3Ze_Dg
Thinking Out Loud;Ed Sheeran - Image: songs2\Thinking Out Loud - Ed Sheeran.jpg - URL: https://i.ytimg.com/vi/WpyfrixXBqU/maxresdefault.jpg
Love Yourself;Justin Bieber - Image: songs2\Love Yourself - Justin Bieber.jpg - URL: https://upload.wikimedia.org/wikipedia/en/0/0b/JustinBieberLoveYourself.png
All Of Me;John Legend - Image: songs2\All Of Me - John Legend.jpg - URL: https://i.ytimg.com/vi/450p7goxZqg/maxresdefault.jpg
Cruel Summer;Taylor Swift - Image: songs2\Cruel Summer - Taylor Swift.jpg - URL: https://i.ytimg.com/vi/ic8j13piAhQ/maxresdefault.jpg
Espresso;Sabrina Carpenter - Image: songs2\Espresso - Sabrina Carpenter.jpg - URL: https://upload.wikimedia.org/wikipedia/en/7/71/Espresso_-_Sabrina_Carpenter.png
Just Dance;Lady Gaga - Image: songs2\Just Dance - Lady Gaga.jpg - URL: https://i.ytimg.com/vi/2Abk1jAONjw/maxresdefault.jpg
Favorite Crime;Olivia Rodrigo - Image: songs2\Favorite Crime - Olivia Rodrigo.jpg - URL: https://upload.wikimedia.org/wikipedia/en/e/eb/Favorite_Crime_Live_-_Olivia_Rodrigo.png
Idontwannabeyouanymore;Billie Eilish - Image: songs2\Idontwannabeyouanymore - Billie Eilish.jpg - URL: https://i.ytimg.com/vi/-tn2S3kJlyU/maxresdefault.jpg
Firework;Katy Perry - Image: songs2\Firework - Katy Perry.jpg - URL: https://i.ytimg.com/vi/QGJuMBdaqIw/maxresdefault.jpg
Dynamite;Taio Cruz - Image: songs2\Dynamite - Taio Cruz.jpg - URL: https://upload.wikimedia.org/wikipedia/en/3/3e/Taio_Cruz_-_Dynamite_%28Official_Single_Cover%29.jpg
Snap;Rosa Linn - Image: songs2\Snap - Rosa Linn.jpg - URL: https://upload.wikimedia.org/wikipedia/en/2/24/Snap_%28Rosa_Linn_song%29_cover.png
S&M;Rihanna - Image: songs2\S&M - Rihanna.jpg - URL: https://images.desenio.com/zoom/pp0275_1-80011.jpg
My House;Flo Rida - Image: songs2\My House - Flo Rida.jpg - URL: https://upload.wikimedia.org/wikipedia/en/8/89/Flo_Rida_-_My_House_%28Remixes%29.jpg
Bad Liar;Imagine Dragons - Image: songs2\Bad Liar - Imagine Dragons.jpg - URL: https://upload.wikimedia.org/wikipedia/en/6/66/Imagine_Dragons_Bad_Liar.jpg
Careless Whisper;George Michael - Image: songs2\Careless Whisper - George Michael.jpg - URL: https://upload.wikimedia.org/wikipedia/en/1/10/Careless_Whisper_UK_single.jpg
Send My Love (To Your New Lover);Adele - Image: songs2\Send My Love (To Your New Lover) - Adele.jpg - URL: https://upload.wikimedia.org/wikipedia/en/3/3f/Adele_-_Send_My_Love_%28To_Your_New_Lover%29_%28Official_Single_Cover%29.png
Vampire;Olivia Rodrigo - Image: songs2\Vampire - Olivia Rodrigo.jpg - URL: https://granitebaytoday.org/wp-content/uploads/2023/10/Olivia_Rodrigo_-_Vampire.png
Thats What I Want;Lil Nas X - Image: songs2\Thats What I Want - Lil Nas X.jpg - URL: https://i.ytimg.com/vi/QDYDRA5JPLE/maxresdefault.jpg
